state_alpha,commodity_desc,year,Unnamed: 0,watershed_desc,begin_code,state_ansi,county_ansi,county_name,county_code,watershed_code,end_code,state_fips_code,asd_code,asd_desc,zip_5,country_code,week_ending,value,region_desc,congr_district_code
HI,HAY,2007,24175.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,2.45,,
HI,HAY,2012,93457.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,HAY,2017,159449.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,HAY & HAYLAGE,2018,159474.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,6.6,,
HI,HAYLAGE,2007,24207.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,HAYLAGE,2012,93624.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,3.7,,
HI,HAYLAGE,2017,159689.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,LETTUCE,2018,166544.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,200.0,,
HI,PEANUTS,2017,159744.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,500.0,,
HI,POTATOES,2002,21603.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,POTATOES,2018,166807.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,402.0,,
HI,SORGHUM,2012,93689.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,SOYBEANS,2002,21113.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,SOYBEANS,2012,93756.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,SOYBEANS,2017,159850.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,SOYBEANS,2018,159847.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,50.0,,
HI,SUGARCANE,2002,21141.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,SUGARCANE,2007,24244.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,2.0,,
HI,SUGARCANE,2012,93873.5,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,63.8,,
HI,SUGARCANE,2017,159914.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,SWEET CORN,2018,166960.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
HI,TOMATOES,2018,167197.0,,0.0,15.0,,,,0.0,0.0,15.0,,,,9000.0,,,,
IA,BARLEY,2002,30179.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,58.0,,
IA,BARLEY,2007,35089.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,49.4,,
IA,BARLEY,2012,141103.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,39.3,,
IA,BARLEY,2017,245526.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,47.1,,
IA,BEANS,2002,30189.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,31.6,,
IA,BEANS,2007,35096.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,,,
IA,BEANS,2012,141136.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,,,
IA,BEANS,2017,245581.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,,,
IA,CORN,2002,30307.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,139.60000000000002,,
IA,CORN,2007,35224.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,133.4,,
IA,CORN,2012,142177.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,132.85000000000002,,
IA,CORN,2017,246652.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,110.75,,
IA,CORN,2018,246615.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,114.0,,
IA,HAY,2002,30569.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,3.6500000000000004,,
IA,HAY,2007,35487.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,3.0,,
IA,HAY,2012,143237.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,2.1,,
IA,HAY,2017,247653.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,2.5,,
IA,HAYLAGE,2002,30744.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,7.2,,
IA,HAYLAGE,2007,35679.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,5.5,,
IA,HAYLAGE,2012,143940.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,5.45,,
IA,HAYLAGE,2017,248398.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,3.2,,
IA,LETTUCE,2018,259513.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,205.0,,
IA,OATS,2002,30842.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,,,
IA,OATS,2007,35794.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,69.95,,
IA,OATS,2012,144418.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,67.7,,
IA,OATS,2017,248931.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,76.2,,
IA,POTATOES,2002,31494.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,231.3,,
IA,POTATOES,2018,260081.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,198.0,,
IA,SORGHUM,2002,30902.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,60.6,,
IA,SORGHUM,2007,35860.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,82.7,,
IA,SORGHUM,2012,144677.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,78.5,,
IA,SORGHUM,2017,249161.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,102.3,,
IA,SOYBEANS,2002,30976.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,45.0,,
IA,SOYBEANS,2007,35938.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,46.3,,
IA,SOYBEANS,2012,145326.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,43.8,,
IA,SOYBEANS,2017,249823.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,54.8,,
IA,SOYBEANS,2018,249818.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,58.0,,
IA,SWEET CORN,2018,260365.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,134.0,,
IA,TOBACCO,2002,31004.5,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,,,
IA,TOMATOES,2018,260607.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,246.0,,
IA,WHEAT,2002,31063.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,33.9,,
IA,WHEAT,2007,36024.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,46.7,,
IA,WHEAT,2012,145850.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,48.8,,
IA,WHEAT,2017,250329.0,,0.0,19.0,,,,0.0,0.0,19.0,,,,9000.0,,65.6,,
ID,BARLEY,2002,21788.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,59.9,,
ID,BARLEY,2007,25069.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,58.9,,
ID,BARLEY,2012,97050.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,71.1,,
ID,BARLEY,2017,168419.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,84.3,,
ID,BEANS,2002,21844.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,17.35,,
ID,BEANS,2007,25125.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,17.75,,
ID,BEANS,2012,97445.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,21.3,,
ID,BEANS,2017,168810.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,22.9,,
ID,BEANS,2018,168849.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,27.0,,
ID,CORN,2002,21994.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,,,
ID,CORN,2007,25278.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,26.9,,
ID,CORN,2012,98440.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,110.75,,
ID,CORN,2017,169967.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,112.10000000000001,,
ID,CORN,2018,169899.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,124.0,,
ID,HAY,2002,22412.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,1.6,,
ID,HAY,2007,25678.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,1.6,,
ID,HAY,2012,99797.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,1.65,,
ID,HAY,2017,171166.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,2.45,,
ID,HAY & HAYLAGE,2018,171455.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,4.15,,
ID,HAYLAGE,2002,22662.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,8.0,,
ID,HAYLAGE,2007,25938.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,4.3,,
ID,HAYLAGE,2012,100583.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,8.5,,
ID,HAYLAGE,2017,172055.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,6.15,,
ID,LETTUCE,2018,182222.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,300.0,,
ID,OATS,2002,22884.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,62.9,,
ID,OATS,2007,26114.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,64.55,,
ID,OATS,2012,101093.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,58.2,,
ID,OATS,2017,172604.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,76.8,,
ID,POTATOES,2002,23802.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,355.8,,
ID,POTATOES,2018,182978.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,451.0,,
ID,SORGHUM,2002,22960.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,,,
ID,SORGHUM,2012,101243.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,88.7,,
ID,SORGHUM,2017,172912.5,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,,,
ID,SOYBEANS,2017,172991.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,,,
ID,SOYBEANS,2018,172988.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,,,
ID,SUGARBEETS,2002,23021.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,24.3,,
ID,SUGARBEETS,2007,26231.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,34.4,,
ID,SUGARBEETS,2012,101474.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,35.1,,
ID,SUGARBEETS,2017,173242.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,38.7,,
ID,SWEET CORN,2018,183286.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,92.0,,
ID,TOMATOES,2018,183439.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,100.0,,
ID,WHEAT,2002,23193.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,52.349999999999994,,
ID,WHEAT,2007,26402.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,52.0,,
ID,WHEAT,2012,102247.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,62.7,,
ID,WHEAT,2017,174070.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,80.30000000000001,,
ID,WHEAT,2018,173964.0,,0.0,16.0,,,,0.0,0.0,16.0,,,,9000.0,,117.0,,
IL,BARLEY,2002,24033.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,60.5,,
IL,BARLEY,2007,27654.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,58.3,,
IL,BARLEY,2012,106383.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,BARLEY,2017,184483.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,56.5,,
IL,BEANS,2012,106408.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,BEANS,2017,184572.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,29.6,,
IL,CORN,2002,24156.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,75.14999999999999,,
IL,CORN,2007,27781.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,97.95,,
IL,CORN,2012,107476.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,56.15,,
IL,CORN,2017,185666.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,109.9,,
IL,CORN,2018,185608.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,214.0,,
IL,COTTON,2018,185714.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,HAY,2002,24478.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,2.6,,
IL,HAY,2007,28041.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,3.3,,
IL,HAY,2012,108710.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,2.75,,
IL,HAY,2017,186680.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,3.25,,
IL,HAY & HAYLAGE,2018,186895.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,0.5,,
IL,HAYLAGE,2002,24636.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,HAYLAGE,2007,28249.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,HAYLAGE,2012,109275.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,5.25,,
IL,HAYLAGE,2017,187434.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,7.1,,
IL,LETTUCE,2018,200736.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,500.0,,
IL,OATS,2002,24750.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,72.3,,
IL,OATS,2007,28342.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,OATS,2012,109740.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,87.80000000000001,,
IL,OATS,2017,187904.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,POTATOES,2002,25654.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,138.8,,
IL,POTATOES,2018,201443.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,RICE,2002,24808.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,RICE,2007,28399.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,RICE,2012,109842.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,RICE,2017,188065.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,RICE,2018,188062.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,SORGHUM,2002,24869.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,79.1,,
IL,SORGHUM,2007,28463.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,77.5,,
IL,SORGHUM,2012,110257.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,61.7,,
IL,SORGHUM,2017,188460.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,117.4,,
IL,SORGHUM,2018,188454.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,110.0,,
IL,SOYBEANS,2002,24946.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,41.8,,
IL,SOYBEANS,2007,28545.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,42.7,,
IL,SOYBEANS,2012,110930.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,41.9,,
IL,SOYBEANS,2017,189166.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,56.5,,
IL,SOYBEANS,2018,189160.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,66.0,,
IL,SWEET CORN,2018,201843.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,193.0,,
IL,TOBACCO,2002,24986.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,TOBACCO,2007,28594.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,TOBACCO,2012,111258.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,TOBACCO,2017,189517.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,,,
IL,TOMATOES,2018,202160.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,20.0,,
IL,WHEAT,2002,25080.5,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,56.6,,
IL,WHEAT,2007,28675.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,52.9,,
IL,WHEAT,2012,111881.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,62.0,,
IL,WHEAT,2017,190147.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,84.7,,
IL,WHEAT,2018,190095.0,,0.0,17.0,,,,0.0,0.0,17.0,,,,9000.0,,77.0,,
IN,BARLEY,2002,25922.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,47.3,,
IN,BARLEY,2007,29898.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,BARLEY,2012,116557.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,BARLEY,2017,203271.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,BEANS,2002,25931.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,29.0,,
IN,BEANS,2007,29908.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,BEANS,2012,116645.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,CORN,2002,26063.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,69.3,,
IN,CORN,2007,30042.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,83.9,,
IN,CORN,2012,117735.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,57.15,,
IN,CORN,2017,204366.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,91.85,,
IN,CORN,2018,204319.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,117.0,,
IN,HAY,2002,26324.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,2.45,,
IN,HAY,2007,30336.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,2.0,,
IN,HAY,2012,118701.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,2.0,,
IN,HAY,2017,205355.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,2.75,,
IN,HAY & HAYLAGE,2018,205588.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,4.95,,
IN,HAYLAGE,2002,26498.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,6.95,,
IN,HAYLAGE,2007,30521.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,4.9,,
IN,HAYLAGE,2012,119549.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,6.2,,
IN,HAYLAGE,2017,206130.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,6.4,,
IN,LETTUCE,2018,218899.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,800.0,,
IN,OATS,2002,26602.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,OATS,2007,30659.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,70.3,,
IN,OATS,2012,120050.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,53.0,,
IN,OATS,2017,206645.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,POTATOES,2002,27389.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,POTATOES,2018,219482.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,SORGHUM,2002,26676.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,75.9,,
IN,SORGHUM,2007,30738.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,100.2,,
IN,SORGHUM,2012,120434.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,SORGHUM,2017,207038.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,SOYBEANS,2002,26750.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,40.9,,
IN,SOYBEANS,2007,30817.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,45.7,,
IN,SOYBEANS,2012,121102.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,44.1,,
IN,SOYBEANS,2017,207730.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,54.9,,
IN,SOYBEANS,2018,207724.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,65.0,,
IN,SWEET CORN,2018,219837.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,80.0,,
IN,TOBACCO,2002,26828.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,TOBACCO,2007,30891.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,TOBACCO,2012,121672.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,TOBACCO,2017,208246.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,,,
IN,TOMATOES,2018,220190.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,426.0,,
IN,WHEAT,2002,26920.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,51.2,,
IN,WHEAT,2007,30984.5,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,58.5,,
IN,WHEAT,2012,122259.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,66.2,,
IN,WHEAT,2017,208841.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,76.8,,
IN,WHEAT,2018,208800.0,,0.0,18.0,,,,0.0,0.0,18.0,,,,9000.0,,74.0,,
KS,BARLEY,2002,29123.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,BARLEY,2007,33921.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,49.5,,
KS,BARLEY,2012,135094.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,46.3,,
KS,BARLEY,2017,237272.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,BEANS,2002,29143.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,BEANS,2007,33940.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,26.7,,
KS,BEANS,2012,135184.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,14.2,,
KS,BEANS,2017,237404.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,31.9,,
KS,BEANS,2018,237420.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,28.0,,
KS,CORN,2002,29275.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,40.25,,
KS,CORN,2007,34078.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,63.25,,
KS,CORN,2012,136256.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,33.099999999999994,,
KS,CORN,2017,238466.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,68.85000000000001,,
KS,CORN,2018,238411.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,114.5,,
KS,COTTON,2002,29385.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,1.5,,
KS,COTTON,2007,34185.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,1.6,,
KS,COTTON,2012,136669.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,1.5,,
KS,COTTON,2017,238924.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,2.0,,
KS,COTTON,2018,238889.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,HAY,2002,29835.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,2.1,,
KS,HAY,2007,34626.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,3.25,,
KS,HAY,2012,137995.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,2.2,,
KS,HAY,2017,240046.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,3.35,,
KS,HAY & HAYLAGE,2018,240330.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,7.65,,
KS,HAYLAGE,2002,30086.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,5.75,,
KS,HAYLAGE,2007,34882.5,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,5.8,,
KS,HAYLAGE,2012,138796.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,5.85,,
KS,HAYLAGE,2017,240932.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,8.25,,
KS,LETTUCE,2018,251729.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,116.0,,
KS,OATS,2002,30272.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,44.6,,
KS,OATS,2007,35041.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,45.3,,
KS,OATS,2012,139247.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,47.0,,
KS,OATS,2017,241350.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,52.5,,
KS,POTATOES,2002,31119.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,,,
KS,POTATOES,2018,252205.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,400.0,,
KS,SORGHUM,2002,30402.0,,0.0,20.0,,,,0.0,0.0,20.0,,,,9000.0,,46.6,,
